MatchID,InningsNo,Team,PlayerName,MatchPlayingOrder,BowlerName,OutDesc,Runs,Balls,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate,WicketNo,AgainstFast,AgainstSpin
31,2,LSG,Jason Holder,8,Harshal Patel,c Mohammed Siraj b Harshal Patel,16,9,3,4,0,0,0,2,177.78,7.0,9,0
31,2,LSG,Dushmantha Chameera,9,,not out,1,3,2,1,0,0,0,0,33.33,,3,0
31,2,LSG,Ravi Bishnoi,10,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
31,2,LSG,Avesh Khan,11,,,0,0,0,0,0,0,0,0,-,,0,0
32,1,PBSK,Mayank Agarwal,1,Mustafizur Rahman,b Mustafizur Rahman,24,15,5,4,2,0,4,0,160.00,9.0,15,0
32,1,PBSK,Shikhar Dhawan,2,Lalit Yadav,c Rishabh Pant b Lalit Yadav,9,10,6,1,2,0,1,0,90.00,1.0,6,4
32,1,PBSK,Jonny Bairstow,3,Khaleel Ahmed,c Mustafizur Rahman b Khaleel Ahmed,9,8,5,1,0,0,2,0,112.50,5.0,3,5
32,1,PBSK,Liam Livingstone,4,Axar Patel,st Rishabh Pant b Axar Patel,2,3,1,2,0,0,0,0,66.67,3.0,1,2
32,1,PBSK,Jitesh Sharma,5,Axar Patel,lbw Axar Patel,32,23,7,10,1,0,5,0,139.13,7.0,7,16
32,1,PBSK,Shahrukh Khan,6,Khaleel Ahmed,c Rishabh Pant b Khaleel Ahmed,12,20,9,10,1,0,0,0,60.00,4.0,7,13
32,1,PBSK,Kagiso Rabada,8,Kuldeep Yadav,b Kuldeep Yadav,2,6,4,2,0,0,0,0,33.33,8.0,0,6
32,1,PBSK,Nathan Ellis,7,Kuldeep Yadav,b Kuldeep Yadav,0,2,2,0,0,0,0,0,0.00,11.0,0,2
32,1,PBSK,Rahul Chahar,9,Lalit Yadav,c Rovman Powell b Lalit Yadav,12,12,8,2,0,0,1,1,100.00,6.0,5,7
32,1,PBSK,Arshdeep Singh,11,Mustafizur Rahman,run out (Rishabh Pant),9,17,14,1,0,0,2,0,52.94,2.0,13,4
32,1,PBSK,Vaibhav Arora,10,,not out,2,4,2,2,0,0,0,0,50.00,,3,1
32,2,DC,Prithvi Shaw,1,Rahul Chahar,c Nathan Ellis b Rahul Chahar,41,20,6,5,1,0,7,1,205.00,1.0,18,2
32,2,DC,David Warner,2,,not out,60,30,6,12,1,0,10,1,200.00,,24,6
32,2,DC,Sarfaraz Khan,3,,not out,12,13,5,6,1,0,1,0,92.31,,6,7
32,2,DC,Rishabh Pant,4,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Rovman Powell,5,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Lalit Yadav,6,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Shardul Thakur,7,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Axar Patel,8,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Kuldeep Yadav,9,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Khaleel Ahmed,10,,,0,0,0,0,0,0,0,0,-,,0,0
32,2,DC,Mustafizur Rahman,11,,,0,0,0,0,0,0,0,0,-,,0,0
33,1,MI,Rohit Sharma,1,Mukesh Choudhary,c Mitchell Santner b Mukesh Choudhary,0,2,2,0,0,0,0,0,0.00,4.0,2,0
33,1,MI,Ishan Kishan,2,Mukesh Choudhary,b Mukesh Choudhary,0,1,1,0,0,0,0,0,0.00,6.0,1,0
33,1,MI,Dewald Brevis,3,Mukesh Choudhary,c MS Dhoni b Mukesh Choudhary,4,7,4,2,1,0,0,0,57.14,3.0,4,3
33,1,MI,Suryakumar Yadav,4,Mitchell Santner,c Mukesh Choudhary b Mitchell Santner,32,21,7,7,2,1,3,1,152.38,5.0,5,16
33,1,MI,Tilak Varma,5,,not out,51,43,14,22,1,1,3,2,118.60,,22,21
33,1,MI,Hrithik Shokeen,11,Dwayne Bravo,c Robin Uthappa b Dwayne Bravo,25,25,12,7,3,0,3,0,100.00,1.0,5,20
33,1,MI,Kieron Pollard,6,Maheesh Theekshana,c Shivam Dube b Maheesh Theekshana,14,9,3,4,0,0,1,1,155.56,2.0,5,4
33,1,MI,Daniel Sams,7,Dwayne Bravo,lbw Dwayne Bravo,5,3,1,1,0,0,1,0,166.67,8.0,1,2
33,1,MI,Jaydev Unadkat,8,,not out,19,9,2,1,4,0,1,1,211.11,,9,0
33,1,MI,Riley Meredith,9,,,0,0,0,0,0,0,0,0,-,,0,0
33,1,MI,Jasprit Bumrah,10,,,0,0,0,0,0,0,0,0,-,,0,0
33,2,CSK,Ruturaj  Gaikwad,1,Daniel Sams,c Tilak Varma b Daniel Sams,0,1,1,0,0,0,0,0,0.00,5.0,1,0
33,2,CSK,Robin Uthappa,2,Jaydev Unadkat,c Dewald Brevis b Jaydev Unadkat,30,25,11,10,0,0,2,2,120.00,4.0,20,5
33,2,CSK,Mitchell Santner,9,Daniel Sams,c Jaydev Unadkat b Daniel Sams,11,9,5,1,1,0,2,0,122.22,3.0,9,0
33,2,CSK,Ambati Rayudu,3,Daniel Sams,c Kieron Pollard b Daniel Sams,40,35,17,12,1,0,2,3,114.29,2.0,25,10
33,2,CSK,Shivam Dube,4,Daniel Sams,c Ishan Kishan b Daniel Sams,13,14,8,3,2,0,0,1,92.86,1.0,7,7
33,2,CSK,Ravindra Jadeja,5,Riley Meredith,c Tilak Varma b Riley Meredith,3,8,5,3,0,0,0,0,37.50,6.0,6,2
33,2,CSK,MS Dhoni,6,,not out,28,13,0,8,1,0,3,1,215.38,,13,0
33,2,CSK,Dwaine Pretorius,7,Jaydev Unadkat,lbw Jaydev Unadkat,22,14,4,6,1,0,2,1,157.14,7.0,14,0
33,2,CSK,Dwayne Bravo,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
33,2,CSK,Mukesh Choudhary,10,,,0,0,0,0,0,0,0,0,-,,0,0
33,2,CSK,Maheesh Theekshana,11,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Jos Buttler,1,Mustafizur Rahman,c David Warner b Mustafizur Rahman,116,65,24,20,3,0,9,9,178.46,1.0,35,30
34,1,RR,Devdutt Padikkal,2,Khaleel Ahmed,lbw Khaleel Ahmed,54,35,13,12,1,0,7,2,154.29,7.0,11,24
34,1,RR,Sanju Samson,3,,not out,46,19,4,6,1,0,5,3,242.11,,19,0
34,1,RR,Shimron Hetmyer,4,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
34,1,RR,Riyan Parag,5,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Karun Nair,6,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Ravichandran Ashwin,7,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Trent Boult,8,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Obed McCoy,9,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Yuzvendra Chahal,10,,,0,0,0,0,0,0,0,0,-,,0,0
34,1,RR,Prasidh Krishna,11,,,0,0,0,0,0,0,0,0,-,,0,0
34,2,DC,Prithvi Shaw,1,Ravichandran Ashwin,c Trent Boult b Ravichandran Ashwin,37,27,10,11,0,0,5,1,137.04,7.0,17,9
34,2,DC,David Warner,2,Prasidh Krishna,c Sanju Samson b Prasidh Krishna,28,14,6,2,0,0,5,1,200.00,3.0,14,0
34,2,DC,Sarfaraz Khan,3,Ravichandran Ashwin,c Prasidh Krishna b Ravichandran Ashwin,1,3,2,1,0,0,0,0,33.33,1.0,2,1
34,2,DC,Rishabh Pant,4,Prasidh Krishna,c Devdutt Padikkal b Prasidh Krishna,44,24,4,12,2,0,4,2,183.33,6.0,5,19
34,2,DC,Lalit Yadav,6,Prasidh Krishna,c Sanju Samson b Prasidh Krishna,37,24,7,11,1,0,3,2,154.17,5.0,9,15
34,2,DC,Axar Patel,8,Yuzvendra Chahal,b Yuzvendra Chahal,1,4,3,1,0,0,0,0,25.00,8.0,2,2
34,2,DC,Shardul Thakur,7,Trent Boult,run out (Riyan Parag),10,7,2,4,0,0,0,1,142.86,2.0,2,5
34,2,DC,Rovman Powell,5,Obed McCoy,c Sanju Samson b Obed McCoy,36,15,5,4,1,0,0,5,240.00,4.0,12,3
34,2,DC,Kuldeep Yadav,9,,not out,0,3,3,0,0,0,0,0,0.00,,3,0
34,2,DC,Khaleel Ahmed,10,,,0,0,0,0,0,0,0,0,-,,0,0
34,2,DC,Mustafizur Rahman,11,,,0,0,0,0,0,0,0,0,-,,0,0
35,1,GT,Wriddhiman Saha,1,Umesh Yadav,c Venkatesh Iyer b Umesh Yadav,25,25,12,9,1,0,2,1,100.00,9.0,16,9
35,1,GT,Shubman Gill,2,Tim Southee,c Sam Billings b Tim Southee,7,5,2,1,1,0,1,0,140.00,1.0,5,0
35,1,GT,Hardik Pandya,3,Tim Southee,c Rinku Singh b Tim Southee,67,49,12,23,8,0,4,2,136.73,4.0,31,18
35,1,GT,David Miller,5,Shivam Mavi,c Umesh Yadav b Shivam Mavi,27,20,8,7,2,0,1,2,135.00,7.0,5,15
35,1,GT,Rahul Tewatia,6,Andre Russell,c Rinku Singh b Andre Russell,17,12,3,5,2,0,2,0,141.67,3.0,12,0
35,1,GT,Rashid Khan,7,Tim Southee,c Umesh Yadav b Tim Southee,0,2,2,0,0,0,0,0,0.00,8.0,2,0
35,1,GT,Abhinav Manohar,4,Andre Russell,c Rinku Singh b Andre Russell,2,4,2,2,0,0,0,0,50.00,6.0,4,0
35,1,GT,Lockie Ferguson,9,Andre Russell,c Rinku Singh b Andre Russell,0,1,1,0,0,0,0,0,0.00,5.0,1,0
35,1,GT,Alzarri Joseph,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
35,1,GT,Yash Dayal,11,Andre Russell,c & b Andre Russell,0,1,1,0,0,0,0,0,0.00,2.0,1,0
35,1,GT,Mohammad Shami,10,,,0,0,0,0,0,0,0,0,-,,0,0
35,2,KKR,Sam Billings,7,Mohammad Shami,c Wriddhiman Saha b Mohammad Shami,4,4,3,0,0,0,1,0,100.00,1.0,4,0
35,2,KKR,Sunil Narine,2,Mohammad Shami,c Lockie Ferguson b Mohammad Shami,5,5,3,1,0,0,1,0,100.00,6.0,5,0
35,2,KKR,Shreyas Iyer,3,Yash Dayal,c Wriddhiman Saha b Yash Dayal,12,15,11,2,0,0,1,1,80.00,2.0,15,0
35,2,KKR,Nitish Rana,4,Lockie Ferguson,c Wriddhiman Saha b Lockie Ferguson,2,7,5,2,0,0,0,0,28.57,3.0,7,0
35,2,KKR,Rinku Singh,5,Yash Dayal,c Wriddhiman Saha b Yash Dayal,35,28,12,9,2,0,4,1,125.00,4.0,23,5
35,2,KKR,Venkatesh Iyer,1,Rashid Khan,c Abhinav Manohar b Rashid Khan,17,17,7,7,1,0,2,0,100.00,7.0,8,9
35,2,KKR,Andre Russell,6,Alzarri Joseph,c Lockie Ferguson b Alzarri Joseph,48,25,11,6,1,0,1,6,192.00,5.0,21,3
35,2,KKR,Shivam Mavi,9,Rashid Khan,b Rashid Khan,2,4,2,2,0,0,0,0,50.00,9.0,1,3
35,2,KKR,Umesh Yadav,10,,not out,15,15,9,3,1,0,1,1,100.00,,11,4
35,2,KKR,Tim Southee,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
35,2,KKR,Varun Chakaravarthy,11,,,0,0,0,0,0,0,0,0,-,,0,0
36,1,RCB,Faf Du Plessis,1,Marco Jansen,b Marco Jansen,5,7,5,1,0,0,1,0,71.43,11.0,7,0
36,1,RCB,Anuj Rawat,2,Marco Jansen,c Aiden Markram b Marco Jansen,0,2,2,0,0,0,0,0,0.00,5.0,2,0
36,1,RCB,Virat Kohli,3,Marco Jansen,c Aiden Markram b Marco Jansen,0,1,1,0,0,0,0,0,0.00,4.0,1,0
36,1,RCB,Glenn Maxwell,4,T Natarajan,c Kane Williamson b T Natarajan,12,11,5,4,0,0,2,0,109.09,6.0,11,0
36,1,RCB,Suyash S Prabhudessai,5,Jagadeesha Suchith,st Nicholas Pooran b Jagadeesha Suchith,15,20,13,3,1,2,1,0,75.00,3.0,13,7
36,1,RCB,Shahbaz Ahmed,6,Umran Malik,c Nicholas Pooran b Umran Malik,7,12,9,1,1,0,1,0,58.33,2.0,10,1
36,1,RCB,Dinesh Karthik,7,Jagadeesha Suchith,c Nicholas Pooran b Jagadeesha Suchith,0,3,3,0,0,0,0,0,0.00,1.0,0,3
36,1,RCB,Harshal Patel,9,T Natarajan,b T Natarajan,4,8,5,2,1,0,0,0,50.00,8.0,2,6
36,1,RCB,Wanindu Hasaranga,8,T Natarajan,b T Natarajan,8,19,14,4,0,0,1,0,42.11,10.0,18,1
36,1,RCB,Josh Hazlewood,10,,not out,3,11,8,3,0,0,0,0,27.27,,11,0
36,1,RCB,Mohammed Siraj,11,Bhuvneshwar Kumar,c Kane Williamson b Bhuvneshwar Kumar,2,4,2,2,0,0,0,0,50.00,7.0,4,0
36,2,SRH,Abhishek Sharma,1,Harshal Patel,c Anuj Rawat b Harshal Patel,47,28,12,6,0,1,8,1,167.86,1.0,26,2
36,2,SRH,Kane Williamson,2,,not out,16,17,7,8,0,0,2,0,94.12,,13,4
36,2,SRH,Rahul Tripathi,4,,not out,7,3,1,1,0,0,0,1,233.33,,3,0
36,2,SRH,Aiden Markram,3,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Nicholas Pooran,5,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Shashank Singh,6,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Jagadeesha Suchith,7,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Bhuvneshwar Kumar,8,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Marco Jansen,9,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,Umran Malik,10,,,0,0,0,0,0,0,0,0,-,,0,0
36,2,SRH,T Natarajan,11,,,0,0,0,0,0,0,0,0,-,,0,0
37,1,LSG,Quinton De Kock,1,Jasprit Bumrah,c Rohit Sharma b Jasprit Bumrah,10,9,5,2,1,0,0,1,111.11,3.0,9,0
37,1,LSG,K L Rahul,2,,not out,103,62,19,23,4,0,12,4,166.13,,53,9
37,1,LSG,Manish Pandey,3,Kieron Pollard,c Riley Meredith b Kieron Pollard,22,22,7,12,2,0,0,1,100.00,2.0,19,3
37,1,LSG,Marcus Stoinis,7,Daniel Sams,c Tilak Varma b Daniel Sams,0,3,3,0,0,0,0,0,0.00,6.0,3,0
37,1,LSG,Krunal Pandya,4,Kieron Pollard,c Hrithik Shokeen b Kieron Pollard,1,2,1,1,0,0,0,0,50.00,5.0,2,0
37,1,LSG,Deepak Hooda,5,Riley Meredith,c Dewald Brevis b Riley Meredith,10,9,3,4,1,0,1,0,111.11,4.0,9,0
37,1,LSG,Ayush Badoni,6,Riley Meredith,c Kieron Pollard b Riley Meredith,14,11,3,6,1,0,0,1,127.27,1.0,11,0
37,1,LSG,Jason Holder,8,,not out,0,2,2,0,0,0,0,0,0.00,,2,0
37,1,LSG,Dushmantha Chameera,9,,,0,0,0,0,0,0,0,0,-,,0,0
37,1,LSG,Ravi Bishnoi,10,,,0,0,0,0,0,0,0,0,-,,0,0
37,1,LSG,Mohsin Khan,11,,,0,0,0,0,0,0,0,0,-,,0,0
37,2,MI,Ishan Kishan,2,Ravi Bishnoi,c Jason Holder b Ravi Bishnoi,8,20,12,8,0,0,0,0,40.00,4.0,14,6
37,2,MI,Rohit Sharma,1,Krunal Pandya,c (Sub) Krishnappa Gowtham b Krunal Pandya,39,31,14,9,2,0,5,1,125.81,1.0,18,13
37,2,MI,Dewald Brevis,3,Mohsin Khan,c Dushmantha Chameera b Mohsin Khan,3,5,3,1,1,0,0,0,60.00,8.0,3,2
37,2,MI,Suryakumar Yadav,4,Ayush Badoni,c K L Rahul b Ayush Badoni,7,7,3,3,0,0,1,0,100.00,2.0,1,6
37,2,MI,Tilak Varma,5,Jason Holder,c Ravi Bishnoi b Jason Holder,38,27,7,14,2,0,2,2,140.74,7.0,16,11
37,2,MI,Kieron Pollard,7,Krunal Pandya,c Deepak Hooda b Krunal Pandya,19,20,7,11,1,0,0,1,95.00,3.0,15,5
37,2,MI,Daniel Sams,8,Krunal Pandya,c Ravi Bishnoi b Krunal Pandya,3,7,4,3,0,0,0,0,42.86,6.0,5,2
37,2,MI,Jaydev Unadkat,9,Krunal Pandya,run out (Jason Holder),1,1,0,1,0,0,0,0,100.00,5.0,0,1
37,2,MI,Hrithik Shokeen,6,,not out,0,0,0,0,0,0,0,0,-,,0,0
37,2,MI,Jasprit Bumrah,11,,not out,0,2,2,0,0,0,0,0,0.00,,0,2
37,2,MI,Riley Meredith,10,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Mayank Agarwal,1,Maheesh Theekshana,c Shivam Dube b Maheesh Theekshana,18,21,10,8,1,0,2,0,85.71,2.0,7,14
38,1,PBSK,Shikhar Dhawan,2,,not out,88,59,12,32,4,0,9,2,149.15,,36,21
38,1,PBSK,Bhanuka Rajapaksa,6,Dwayne Bravo,c Shivam Dube b Dwayne Bravo,42,32,8,18,2,0,2,2,131.25,1.0,19,13
38,1,PBSK,Liam Livingstone,4,Dwayne Bravo,c Mukesh Choudhary b Dwayne Bravo,19,7,1,3,0,0,1,2,271.43,4.0,7,0
38,1,PBSK,Jonny Bairstow,3,Dwayne Bravo,run out (Mitchell Santner),6,3,0,2,0,0,1,0,200.00,3.0,3,0
38,1,PBSK,Jitesh Sharma,5,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Rishi Dhawan,7,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Kagiso Rabada,8,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Rahul Chahar,9,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Sandeep Sharma,10,,,0,0,0,0,0,0,0,0,-,,0,0
38,1,PBSK,Arshdeep Singh,11,,,0,0,0,0,0,0,0,0,-,,0,0
38,2,CSK,Ruturaj  Gaikwad,1,Kagiso Rabada,c Mayank Agarwal b Kagiso Rabada,30,27,9,14,0,0,4,0,111.11,2.0,20,7
38,2,CSK,Robin Uthappa,2,Sandeep Sharma,c Rishi Dhawan b Sandeep Sharma,1,7,6,1,0,0,0,0,14.29,3.0,7,0
38,2,CSK,Mitchell Santner,3,Arshdeep Singh,b Arshdeep Singh,9,15,10,3,1,0,1,0,60.00,9.0,15,0
38,2,CSK,Shivam Dube,5,Rishi Dhawan,b Rishi Dhawan,8,7,3,2,1,0,1,0,114.29,4.0,7,0
38,2,CSK,Ambati Rayudu,4,Kagiso Rabada,b Kagiso Rabada,78,39,12,14,0,0,7,6,200.00,7.0,24,15
38,2,CSK,Ravindra Jadeja,6,,not out,21,16,5,7,2,0,1,1,131.25,,14,2
38,2,CSK,MS Dhoni,7,Rishi Dhawan,c Jonny Bairstow b Rishi Dhawan,12,8,4,2,0,0,1,1,150.00,1.0,8,0
38,2,CSK,Dwaine Pretorius,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
38,2,CSK,Dwayne Bravo,9,,,0,0,0,0,0,0,0,0,-,,0,0
38,2,CSK,Mukesh Choudhary,10,,,0,0,0,0,0,0,0,0,-,,0,0
38,2,CSK,Maheesh Theekshana,11,,,0,0,0,0,0,0,0,0,-,,0,0
39,1,RR,Jos Buttler,1,Josh Hazlewood,c Mohammed Siraj b Josh Hazlewood,8,9,5,2,1,0,1,0,88.89,5.0,6,3
39,1,RR,Devdutt Padikkal,2,Mohammed Siraj,lbw Mohammed Siraj,7,7,5,1,0,0,0,1,100.00,11.0,4,3
39,1,RR,Ravichandran Ashwin,7,Mohammed Siraj,c & b Mohammed Siraj,17,9,4,1,0,0,4,0,188.89,6.0,9,0
39,1,RR,Sanju Samson,3,Wanindu Hasaranga,b Wanindu Hasaranga,27,21,12,5,0,0,1,3,128.57,10.0,8,13
39,1,RR,Daryl Mitchell,5,Josh Hazlewood,c Glenn Maxwell b Josh Hazlewood,16,24,9,14,1,0,0,0,66.67,2.0,13,11
39,1,RR,Riyan Parag,6,,not out,56,31,5,18,1,0,3,4,180.65,,18,13
39,1,RR,Shimron Hetmyer,4,Wanindu Hasaranga,c Suyash S Prabhudessai b Wanindu Hasaranga,3,7,5,1,1,0,0,0,42.86,4.0,4,3
39,1,RR,Trent Boult,8,Harshal Patel,c Virat Kohli b Harshal Patel,5,7,3,3,1,0,0,0,71.43,1.0,5,2
39,1,RR,Prasidh Krishna,11,Josh Hazlewood,run out (Suyash S Prabhudessai),2,5,3,2,0,0,0,0,40.00,3.0,5,0
39,1,RR,Yuzvendra Chahal,10,,not out,0,0,0,0,0,0,0,0,-,,0,0
39,1,RR,Kuldeep Sen,9,,,0,0,0,0,0,0,0,0,-,,0,0
39,2,RCB,Virat Kohli,2,Prasidh Krishna,c Riyan Parag b Prasidh Krishna,9,10,7,1,0,0,2,0,90.00,6.0,10,0
39,2,RCB,Faf Du Plessis,1,Kuldeep Sen,c Jos Buttler b Kuldeep Sen,23,21,13,3,1,0,3,1,109.52,4.0,16,5
39,2,RCB,Rajat Patidar,3,Ravichandran Ashwin,b Ravichandran Ashwin,16,16,7,6,2,0,0,1,100.00,11.0,12,4
39,2,RCB,Glenn Maxwell,4,Kuldeep Sen,c Devdutt Padikkal b Kuldeep Sen,0,1,1,0,0,0,0,0,0.00,9.0,1,0
39,2,RCB,Shahbaz Ahmed,6,Ravichandran Ashwin,c Riyan Parag b Ravichandran Ashwin,17,27,17,8,0,1,0,1,62.96,7.0,13,14
39,2,RCB,Suyash S Prabhudessai,5,Ravichandran Ashwin,c Riyan Parag b Ravichandran Ashwin,2,7,5,2,0,0,0,0,28.57,8.0,0,7
39,2,RCB,Dinesh Karthik,7,Yuzvendra Chahal,run out (Prasidh Krishna),6,4,1,2,0,0,1,0,150.00,3.0,0,4
39,2,RCB,Wanindu Hasaranga,8,Kuldeep Sen,c & b Kuldeep Sen,18,13,3,6,2,0,2,0,138.46,1.0,6,7
39,2,RCB,Harshal Patel,9,Kuldeep Sen,c Riyan Parag b Kuldeep Sen,8,11,8,2,0,0,0,1,72.73,5.0,4,7
39,2,RCB,Mohammed Siraj,10,Prasidh Krishna,c Kuldeep Sen b Prasidh Krishna,5,5,3,1,0,0,1,0,100.00,2.0,5,0
39,2,RCB,Josh Hazlewood,11,,not out,0,2,2,0,0,0,0,0,0.00,,2,0
40,1,SRH,Abhishek Sharma,1,Alzarri Joseph,b Alzarri Joseph,65,42,12,19,2,0,6,3,154.76,7.0,27,15
40,1,SRH,Kane Williamson,2,Mohammad Shami,b Mohammad Shami,5,8,6,1,0,0,1,0,62.50,11.0,8,0
40,1,SRH,Rahul Tripathi,3,Mohammad Shami,lbw Mohammad Shami,16,10,5,2,0,0,2,1,160.00,5.0,10,0
40,1,SRH,Aiden Markram,5,Yash Dayal,c David Miller b Yash Dayal,56,40,10,20,5,0,2,3,140.00,1.0,31,9
40,1,SRH,Nicholas Pooran,4,Mohammad Shami,c Shubman Gill b Mohammad Shami,3,5,2,3,0,0,0,0,60.00,3.0,5,0
40,1,SRH,Washington Sundar,7,Alzarri Joseph,run out (Alzarri Joseph),3,4,1,3,0,0,0,0,75.00,2.0,4,0
40,1,SRH,Shashank Singh,6,,not out,25,6,0,1,1,0,1,3,416.67,,6,0
40,1,SRH,Marco Jansen,9,,not out,8,5,2,2,0,0,0,1,160.00,,5,0
40,1,SRH,Bhuvneshwar Kumar,8,,,0,0,0,0,0,0,0,0,-,,0,0
40,1,SRH,T Natarajan,10,,,0,0,0,0,0,0,0,0,-,,0,0
40,1,SRH,Umran Malik,11,,,0,0,0,0,0,0,0,0,-,,0,0
40,2,GT,Wriddhiman Saha,2,Umran Malik,b Umran Malik,68,38,8,18,0,0,11,1,178.95,5.0,26,12
40,2,GT,Shubman Gill,1,Umran Malik,b Umran Malik,22,24,11,10,1,0,1,1,91.67,8.0,20,4
40,2,GT,Hardik Pandya,3,Umran Malik,c Marco Jansen b Umran Malik,10,6,2,2,0,0,2,0,166.67,1.0,4,2
40,2,GT,David Miller,4,Umran Malik,b Umran Malik,17,19,6,11,1,0,1,0,89.47,3.0,13,6
40,2,GT,Rahul Tewatia,5,,not out,40,21,4,10,1,0,4,2,190.48,,21,0
40,2,GT,Abhinav Manohar,7,Umran Malik,b Umran Malik,0,1,1,0,0,0,0,0,0.00,10.0,1,0
40,2,GT,Rashid Khan,6,,not out,31,11,2,3,2,0,0,4,281.82,,11,0
40,2,GT,Lockie Ferguson,8,,,0,0,0,0,0,0,0,0,-,,0,0
40,2,GT,Alzarri Joseph,9,,,0,0,0,0,0,0,0,0,-,,0,0
40,2,GT,Yash Dayal,10,,,0,0,0,0,0,0,0,0,-,,0,0
40,2,GT,Mohammad Shami,11,,,0,0,0,0,0,0,0,0,-,,0,0
41,1,KKR,Aaron Finch,1,Chetan Sakariya,b Chetan Sakariya,3,7,5,1,1,0,0,0,42.86,10.0,7,0
41,1,KKR,Venkatesh Iyer,6,Axar Patel,c Chetan Sakariya b Axar Patel,6,12,7,4,1,0,0,0,50.00,6.0,10,2
41,1,KKR,Shreyas Iyer,3,Kuldeep Yadav,c Rishabh Pant b Kuldeep Yadav,42,37,8,24,1,0,4,0,113.51,1.0,13,24
41,1,KKR,B Indrajith,8,Kuldeep Yadav,c Rovman Powell b Kuldeep Yadav,6,8,3,4,1,0,0,0,75.00,4.0,4,4
41,1,KKR,Sunil Narine,2,Kuldeep Yadav,lbw Kuldeep Yadav,0,1,1,0,0,0,0,0,0.00,8.0,0,1
41,1,KKR,Nitish Rana,5,Mustafizur Rahman,c Chetan Sakariya b Mustafizur Rahman,57,34,7,19,1,0,3,4,167.65,5.0,14,19
41,1,KKR,Andre Russell,7,Kuldeep Yadav,st Rishabh Pant b Kuldeep Yadav,0,3,3,0,0,0,0,0,0.00,2.0,0,3
41,1,KKR,Rinku Singh,4,Mustafizur Rahman,c Rovman Powell b Mustafizur Rahman,23,16,3,9,1,0,3,0,143.75,3.0,9,7
41,1,KKR,Umesh Yadav,11,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
41,1,KKR,Tim Southee,9,Mustafizur Rahman,b Mustafizur Rahman,0,1,1,0,0,0,0,0,0.00,11.0,1,0
41,1,KKR,Harshit Rana,10,,not out,0,1,1,0,0,0,0,0,0.00,,1,0
41,2,DC,Prithvi Shaw,1,Umesh Yadav,c & b Umesh Yadav,0,1,1,0,0,0,0,0,0.00,3.0,1,0
41,2,DC,David Warner,2,Umesh Yadav,c Sunil Narine b Umesh Yadav,42,26,8,10,0,0,8,0,161.54,2.0,17,9
41,2,DC,Mitchell Marsh,3,Harshit Rana,c Venkatesh Iyer b Harshit Rana,13,7,3,0,1,1,2,0,185.71,4.0,7,0
41,2,DC,Lalit Yadav,6,Sunil Narine,lbw Sunil Narine,22,29,17,9,0,1,1,1,75.86,10.0,15,13
41,2,DC,Rishabh Pant,4,Umesh Yadav,c B Indrajith b Umesh Yadav,2,5,3,2,0,0,0,0,40.00,5.0,3,2
41,2,DC,Rovman Powell,5,,not out,33,16,2,9,1,0,1,3,206.25,,12,4
41,2,DC,Axar Patel,7,Andre Russell,run out (Shreyas Iyer),24,17,5,8,1,0,2,1,141.18,1.0,17,0
41,2,DC,Shardul Thakur,8,,not out,8,14,7,6,1,0,0,0,57.14,,6,8
41,2,DC,Kuldeep Yadav,9,,,0,0,0,0,0,0,0,0,-,,0,0
41,2,DC,Mustafizur Rahman,10,,,0,0,0,0,0,0,0,0,-,,0,0
41,2,DC,Chetan Sakariya,11,,,0,0,0,0,0,0,0,0,-,,0,0
